time,seconds_elapsed,relativeAltitude,pressure
1751013699020112600,-0.465887451171875,0,1019.8416900634766
1751013700020688000,0.53468798828125,0.036991119384765625,1019.8371887207031
1751013701021266700,1.5352666015625,0.07398223876953125,1019.8326110839844
1751013702021841700,2.535841552734375,0.1426849365234375,1019.8246765136719
1751013703022419700,3.536419677734375,0.158538818359375,1019.822998046875
1751013704022991600,4.53699169921875,0.17967605590820312,1019.8204040527344
1751013704573943800,5.08794384765625,0.17967605590820312,1019.8197937011719
1751013705574520800,6.088520751953125,0.19024658203125,1019.8186492919922
1751013706575097900,7.089097900390625,0.19024658203125,1019.8186492919922
1751013707575675600,8.089675537109375,0.19024658203125,1019.8186492919922
