time,seconds_elapsed,relativeAltitude,pressure
1751014001792415500,-0.45558447265625,0,1019.8122406005859
1751014002792994600,0.54499462890625,0.026424407958984375,1019.8091125488281
1751014003793572400,1.545572265625,0.05284881591796875,1019.805908203125
1751014004794146600,2.546146484375,0.08455657958984375,1019.8023986816406
1751014005794720500,3.546720458984375,0.08983993530273438,1019.8017883300781
1751014006795303400,4.547303466796875,0.10569381713867188,1019.7997283935547
1751014007346301400,5.098301513671875,0.10569381713867188,1019.7997283935547
1751014008347253200,6.099253173828125,0.1109771728515625,1019.7988128662109
1751014009347454200,7.0994541015625,0.11626434326171875,1019.798583984375
1751014010348030200,8.1000302734375,0.1268310546875,1019.7972869873047
