time,seconds_elapsed,relativeAltitude,pressure
1751013734680385000,-0.434614990234375,0,1019.7708129882812
1751013735680965000,0.565965087890625,-0.005283355712890625,1019.771728515625
1751013736681684200,1.566684326171875,-0.010570526123046875,1019.7723388671875
1751013737682116400,2.567116455078125,-0.0158538818359375,1019.7725677490234
1751013738682697200,3.567697265625,-0.0158538818359375,1019.7730255126953
1751013739683268400,4.568268310546875,-0.0158538818359375,1019.7730255126953
1751013740234214400,5.11921435546875,-0.010570526123046875,1019.7721099853516
1751013741234792200,6.119792236328125,-0.005283355712890625,1019.7714996337891
1751013742235370200,7.120370361328125,0,1019.7709655761719
1751013743235944200,8.120944091796876,0.005283355712890625,1019.7704315185547
