timestamp,long,lat,POSI_X,POSI_Y,ACCE_X,ACCE_Y,ACCE_Z,ACCE_MOD,GYRO_X,GYRO_Y,GYRO_Z,GYRO_MOD,MAGN_X,MAGN_Y,MAGN_Z,MAGN_MOD
0.116646484375,2.191907,41.406336,0.0,0.0,0.0243988037109375,-0.1129913330078125,-1.0167999267578125,1.0233496147515277,-0.0519678592681884,-0.1004629582166671,-0.0844504386186599,0.14115714984883365,-51.96861267089844,-159.8810272216797,-401.789794921875,435.54301609801956
0.121299560546875,2.191907,41.406336,0.0,0.0,0.023563347637403087,-0.1090568347469795,-1.0187850275137318,1.024886210989244,-0.05558169421928045,-0.0951695154243648,-0.08192933932037119,0.13746793996534054,-51.96861267089844,-159.8810272216797,-401.789794921875,435.54301609801956
0.126589599609375,2.191907,41.406336,0.0,0.0,0.022613525390625,-0.104583740234375,-1.0210418701171875,1.0266331529735475,-0.0596902295947074,-0.0891514495015144,-0.0790631249547004,0.1332737115296656,-52.07639958008655,-159.79282185554342,-401.8640054331454,435.59200679955234
0.13134130859375,2.191907,41.406336,0.0,0.0,0.022540603470592727,-0.10119287095287427,-1.0244837847427108,1.0297233503445054,-0.05449839184492525,-0.08582262794357237,-0.07398596119693773,0.12576842753608028,-52.1732177734375,-159.71359252929688,-401.9306640625,435.6360120618715
0.136532470703125,2.191907,41.406336,0.0,0.0,0.0224609375,-0.0974884033203125,-1.0282440185546875,1.033099338974145,-0.0488263964653015,-0.0821859464049339,-0.068439245223999,0.11756903106299782,-52.2270885915417,-159.77589619328677,-401.82407415267073,435.56699238819147
0.141382568359375,2.191907,41.406336,0.0,0.0,0.024098236922391728,-0.09734700018837866,-1.0279463277506162,1.0328279956059017,-0.03748629463196826,-0.07517112352251958,-0.057388153666072125,0.10203356118943573,-52.27742004394531,-159.8341064453125,-401.7244873046875,435.50250737491353
0.1464765625,2.191907,41.406336,0.0,0.0,0.02581787109375,-0.097198486328125,-1.0276336669921875,1.0325430072147612,-0.0255759339779615,-0.0678035467863082,-0.0457813367247581,0.0857168603482058,-52.38958767464326,-159.81223952400123,-401.67953046257213,435.4665077594048
0.15142431640625,2.191907,41.406336,0.0,0.0,0.024739684241834346,-0.09761609391161345,-1.026426401432648,1.0313551803704313,-0.007365497504976656,-0.061684016312930974,-0.03208733099420431,0.07265258165322527,-52.49853515625,-159.79100036621094,-401.6358642578125,435.4315416339363
0.156419677734375,2.191907,41.406336,0.0,0.0,0.023651123046875,-0.0980377197265625,-1.02520751953125,1.030155924224086,0.011020160280168,-0.0555056035518646,-0.0182615611702203,0.05946259811537884,-52.348918514092595,-159.8259671058138,-401.91690420703753,435.68564963859774
0.161462646484375,2.191907,41.406336,0.0,0.0,0.02261417575295774,-0.09627336164437493,-1.0259736223827263,1.0307308835277584,0.03158816063692921,-0.05684554106241471,-0.0014948463154759624,0.06943288807010535,-52.1978759765625,-159.86126708984375,-402.20062255859375,435.9421793753793
0.166363525390625,2.191907,41.406336,0.0,0.0,0.0216064453125,-0.0945587158203125,-1.0267181396484375,1.0312896428742884,0.0515766404569149,-0.0581477247178554,0.0147994523867964,0.07912225680321824,-52.21170554895238,-160.01045974268698,-402.09844151996714,435.90434630655824
0.171509521484375,2.191907,41.406336,0.0,0.0,0.020200728901780336,-0.09131293242252721,-1.0292452702744503,1.0334916753157075,0.07058899308724195,-0.06500591170360157,0.02474469672891262,0.0995275554602297,-52.22622680664063,-160.1671142578125,-401.99114990234375,435.8646210188921
0.176306396484375,2.191907,41.406336,0.0,0.0,0.018890380859375,-0.088287353515625,-1.0316009521484375,1.0355443147221504,0.0883114859461784,-0.0713988170027732,0.0340152233839035,0.11854849236187871,-52.26425629077557,-160.1511969727702,-401.90563093591226,435.78446207431404
0.181552490234375,2.191907,41.406336,0.0,0.0,0.017626420957543906,-0.08745813141442371,-1.0324623770496855,1.0363109377522361,0.10502585950706238,-0.07544188798304449,0.039594785006122304,0.13538300049729635,-52.30584716796875,-160.1337890625,-401.8121032714844,435.69679638818343
0.18624951171875,2.191907,41.406336,0.0,0.0,0.0164947509765625,-0.0867156982421875,-1.033233642578125,1.0369973236641787,0.1199908554553985,-0.0790617987513542,0.0445903725922107,0.15045555736705155,-52.361746417114205,-160.0022845086817,-401.906044272155,435.74187648366535
0.19159423828125,2.191907,41.406336,0.0,0.0,0.015691008030446308,-0.08891368915605627,-1.0321838558729937,1.036127586090594,0.12797805899166512,-0.07486242767219424,0.042137195375351634,0.15433917324788077,-52.42535400390625,-159.85264587402344,-402.012939453125,435.79317298817654
0.196193359375,2.191907,41.406336,0.0,0.0,0.0149993896484375,-0.0908050537109375,-1.031280517578125,1.035379179530609,0.1348510235548019,-0.0712488815188407,0.0400262437760829,0.15768101300500945,-52.461790309088286,-159.9177072112919,-401.9915318138004,435.80168794105913
0.201638427734375,2.191907,41.406336,0.0,0.0,0.016336357350299896,-0.09271858873422806,-1.0352830646355755,1.0395566154807154,0.12565577603496259,-0.06739183496558972,0.026734920009121046,0.14542996809114145,-52.50492858886719,-159.99473571777344,-401.9661865234375,435.8117691064769
0.206136474609375,2.191907,41.406336,0.0,0.0,0.0174407958984375,-0.09429931640625,-1.0385894775390625,1.0430075001125927,0.118059791624546,-0.0642056167125701,0.0157552603632211,0.13530965909714487,-52.707730006976874,-159.98475694753753,-401.664431245413,435.55438693681305
0.211680419921875,2.191907,41.406336,0.0,0.0,0.018555206353523153,-0.09097309894107068,-1.044101981164219,1.0482278393000999,0.0960588748531479,-0.05945488595606333,0.00083775232481988,0.11392366430857696,-52.95768737792969,-159.9724578857422,-401.2925109863281,435.23715754532765
0.21608056640625,2.191907,41.406336,0.0,0.0,0.019439697265625,-0.0883331298828125,-1.0484771728515625,1.052371144442624,0.0785970762372016,-0.0556843020021915,-0.0110020507127046,0.09694992007419434,-52.75767524917337,-159.97243114168353,-401.4890530734724,435.39416621753156
0.221722412109375,2.191907,41.406336,0.0,0.0,0.016582479084930782,-0.08546725346520709,-1.0494209206748828,1.0530321597778387,0.05208399269669667,-0.04584884714838848,-0.018424202759752366,0.07336013979613745,-52.501220703125,-159.97239685058594,-401.7410583496094,435.5954819477629
0.2260234375,2.191907,41.406336,0.0,0.0,0.014404296875,-0.083282470703125,-1.050140380859375,1.0535360806381304,0.0318719111382961,-0.0383508503437042,-0.0240824334323406,0.05537661999179578,-52.422614818861696,-160.02963903052128,-401.78105402733564,435.6439405184926
0.2317646484375,2.191907,41.406336,0.0,0.0,0.00915361905958447,-0.0833353298757634,-1.049153676303458,1.0525075411022788,0.011963232416634963,-0.028071306005445867,-0.01864974571553371,0.03805909881824104,-52.31768798828125,-160.10604858398438,-401.8344421386719,435.7086252973585
0.23596728515625,2.191907,41.406336,0.0,0.0,0.00531005859375,-0.0833740234375,-1.048431396484375,1.0517546375655316,-0.0026101642288267,-0.0205465536564588,-0.014672951772809,0.02538246123184995,-52.391631304804775,-160.11774031218425,-401.8515678705299,435.73760845444247
0.241807373046875,2.191907,41.406336,0.0,0.0,0.003060534229466368,-0.08309619373513828,-1.0478667748311883,1.0511625512777225,-0.01998334584833275,-0.007729750998230277,-0.00685738960530749,0.02941217282388855,-52.494384765625,-160.1339874267578,-401.8753662109375,435.77788416610775
