time,seconds_elapsed,relativeAltitude,pressure
1751013796395502000,-0.468497802734375,0,1019.7686767578125
1751013797396080000,0.532080078125,0.0158538818359375,1019.7664642333984
1751013798396657000,1.532656982421875,0.03699493408203125,1019.7642517089844
1751013799397235200,2.533235107421875,0.042278289794921875,1019.7635650634766
1751013800397809200,3.53380908203125,0.0475616455078125,1019.7627258300781
1751013801398388200,4.53438818359375,0.042278289794921875,1019.7635650634766
1751013801949336000,5.085336181640625,0.031707763671875,1019.7645568847656
1751013802949908000,6.085907958984375,0.031707763671875,1019.7645568847656
1751013803950485000,7.086485107421875,0.03699493408203125,1019.7642517089844
1751013804951064000,8.08706396484375,0.03699493408203125,1019.7641754150391
