time,seconds_elapsed,relativeAltitude,pressure
1751013773262335000,-0.4756650390625,0,1019.7538757324219
1751013774262911000,0.524910888671875,0,1019.7534942626953
1751013775263489000,1.525489013671875,0,1019.7538757324219
1751013776264069000,2.526069091796875,-0.021137237548828125,1019.7561645507812
1751013777264647000,3.52664697265625,-0.021137237548828125,1019.7561645507812
1751013778265268000,4.52726806640625,-0.036991119384765625,1019.75830078125
1751013778816168200,5.078168212890625,-0.042278289794921875,1019.7587585449219
1751013779816749000,6.0787490234375,-0.042278289794921875,1019.7587585449219
1751013780817323000,7.079322998046875,-0.042278289794921875,1019.7587585449219
1751013781817900000,8.079900146484375,-0.042278289794921875,1019.7587585449219
