time,seconds_elapsed,relativeAltitude,pressure
1751013946961220900,-0.470779052734375,0,1019.8305511474609
1751013947961804000,0.529803955078125,0.0158538818359375,1019.8283386230469
1751013948962377700,1.530377685546875,0.036991119384765625,1019.8261260986328
1751013949962953000,2.530952880859375,0.052845001220703125,1019.8239898681641
1751013950963899000,3.53189892578125,0.13211441040039062,1019.814453125
1751013951964105000,4.53210498046875,0.21138381958007812,1019.8049926757812
1751013952515051800,5.0830517578125,0.24309158325195312,1019.8007202148438
1751013953515633000,6.0836328125,0.253662109375,1019.7998809814453
1751013954516205800,7.084205810546875,0.2800865173339844,1019.7962188720703
1751013955517069800,8.08506982421875,0.2906532287597656,1019.794921875
