time,seconds_elapsed,z,y,x
1751013395404407300,0.1264072265625,-383.5906066894531,-199.79696655273438,-19.337905883789062
1751013395414449400,0.136449462890625,-383.43182373046875,-199.89356994628906,-19.328704833984375
1751013395424491500,0.146491455078125,-383.61090087890625,-199.86392211914062,-19.659881591796875
1751013395434533400,0.156533447265625,-383.3316955566406,-200.34483337402344,-19.58538818359375
1751013395444574500,0.166574462890625,-383.85601806640625,-199.92471313476562,-19.393890380859375
1751013395454616300,0.1766162109375,-384.01702880859375,-200.25315856933594,-19.21142578125
1751013395464659500,0.186659423828125,-383.86041259765625,-200.04660034179688,-19.456329345703125
1751013395474700500,0.196700439453125,-383.62982177734375,-200.3992919921875,-19.68701171875
1751013395484741400,0.206741455078125,-383.8157958984375,-200.26136779785156,-19.6795654296875
1751013395494783500,0.216783447265625,-383.52923583984375,-200.16986083984375,-19.355056762695312
1751013395504824300,0.22682421875,-383.90740966796875,-200.02072143554688,-19.497543334960938
1751013395514867200,0.2368671875,-384.173095703125,-200.37869262695312,-19.77099609375
1751013395524909300,0.246909423828125,-384.09124755859375,-200.11297607421875,-19.331710815429688
1751013395534952400,0.256952392578125,-384.12255859375,-200.01513671875,-19.587936401367188
1751013395544994300,0.266994384765625,-383.67529296875,-199.58168029785156,-19.351776123046875
1751013395555038500,0.27703857421875,-384.15533447265625,-199.88449096679688,-19.507522583007812
1751013395565080300,0.287080322265625,-383.50091552734375,-200.0340118408203,-19.550567626953125
1751013395575121400,0.297121337890625,-384.2059326171875,-200.38787841796875,-19.76287841796875
1751013395585164300,0.307164306640625,-383.9385681152344,-199.9132843017578,-19.64678955078125
1751013395595207400,0.31720751953125,-384.00830078125,-200.07212829589844,-19.46881103515625
1751013395605251300,0.327251220703125,-384.24896240234375,-199.95352172851562,-19.429733276367188
1751013395615290400,0.337290283203125,-384.3697814941406,-199.82945251464844,-19.355056762695312
1751013395625338400,0.34733837890625,-384.02239990234375,-199.84747314453125,-19.348846435546875
1751013395635380200,0.357380126953125,-384.256103515625,-199.9372100830078,-19.497024536132812
1751013395645422300,0.36742236328125,-383.9690246582031,-199.9753875732422,-19.615264892578125
1751013395655463400,0.37746337890625,-383.8101806640625,-199.89309692382812,-19.417800903320312
1751013395665506300,0.38750634765625,-383.45892333984375,-200.09754943847656,-19.338607788085938
1751013395675548400,0.39754833984375,-383.9527587890625,-199.91014099121094,-19.414688110351562
1751013395685591600,0.407591552734375,-384.24603271484375,-200.11631774902344,-19.21563720703125
1751013395695633400,0.41763330078125,-383.49365234375,-199.62588500976562,-18.722015380859375
1751013395705675300,0.42767529296875,-383.6253662109375,-199.9059600830078,-19.226226806640625
1751013395715717400,0.43771728515625,-383.4601745605469,-199.9467010498047,-19.206527709960938
1751013395725759200,0.44775927734375,-383.4787902832031,-199.79098510742188,-19.370147705078125
1751013395735801300,0.45780126953125,-383.979736328125,-200.20034790039062,-18.941848754882812
1751013395745842400,0.467842529296875,-383.71075439453125,-199.82994079589844,-18.996871948242188
1751013395755884300,0.47788427734375,-383.7293701171875,-200.37852478027344,-19.204345703125
1751013395765926400,0.487926513671875,-384.30010986328125,-199.75155639648438,-19.24932861328125
1751013395775969300,0.49796923828125,-383.673583984375,-199.84011840820312,-19.209686279296875
