time,seconds_elapsed,dBFS
1751013716416000000,0.032,-40.457027435302734
1751013716525000000,0.141,-42.027076721191406
1751013716625000000,0.241,-20.638671875
1751013716726000000,0.342000244140625,-25.376358032226562
1751013716826000000,0.441999755859375,-29.025127410888672
1751013716926000000,0.542000244140625,-33.188499450683594
1751013717027000000,0.643,-35.54055404663086
1751013717126000000,0.742000244140625,-37.1854248046875
1751013717226000000,0.841999755859375,-39.80374526977539
1751013717326000000,0.942000244140625,-39.03733444213867
1751013717426000000,1.041999755859375,-40.776912689208984
1751013717526000000,1.142000244140625,-41.798744201660156
1751013717626000000,1.241999755859375,-41.31386947631836
1751013717726000000,1.342000244140625,-41.50009536743164
1751013717826000000,1.441999755859375,-39.025001525878906
1751013717926000000,1.542000244140625,-41.04146194458008
1751013718026000000,1.641999755859375,-42.5223388671875
1751013718126000000,1.742000244140625,-43.033592224121094
1751013718226000000,1.841999755859375,-43.48823165893555
1751013718326000000,1.942000244140625,-45.33142852783203
1751013718426000000,2.041999755859375,-44.20811462402344
1751013718526000000,2.142000244140625,-44.28267288208008
1751013718626000000,2.241999755859375,-43.247406005859375
1751013718726000000,2.342000244140625,-41.615909576416016
1751013718826000000,2.441999755859375,-43.182464599609375
1751013718926000000,2.542000244140625,-34.56590270996094
1751013719026000000,2.641999755859375,-37.17716598510742
1751013719125000000,2.741,-40.158607482910156
1751013719226000000,2.841999755859375,-41.99281692504883
1751013719326000000,2.942000244140625,-43.47453689575195
1751013719426000000,3.041999755859375,-44.69206619262695
1751013719526000000,3.142000244140625,-43.48505783081055
1751013719626000000,3.241999755859375,-44.545005798339844
1751013719726000000,3.342000244140625,-42.67818069458008
1751013719826000000,3.441999755859375,-43.81938552856445
1751013719926000000,3.542000244140625,-44.42670822143555
1751013720026000000,3.641999755859375,-41.42307662963867
1751013720126000000,3.742000244140625,-43.8262939453125
1751013720226000000,3.841999755859375,-43.599430084228516
1751013720326000000,3.942000244140625,-43.456844329833984
1751013720443000000,4.059,-39.68674087524414
1751013720543000000,4.159,-41.654781341552734
1751013720659000000,4.275,-43.751609802246094
1751013720761000000,4.377,-44.85737609863281
1751013720860000000,4.476,-43.925453186035156
1751013720976000000,4.592,-43.56071853637695
1751013721076000000,4.692,-41.555721282958984
1751013721176000000,4.792,-42.740997314453125
1751013721276000000,4.892,-42.6088752746582
1751013721376000000,4.992,-44.37473678588867
1751013721476000000,5.092,-37.2985954284668
1751013721576000000,5.192,-39.665626525878906
1751013721677000000,5.293,-41.92332458496094
1751013721792000000,5.408,-43.90253829956055
1751013721892000000,5.508,-44.995391845703125
1751013721993000000,5.609,-44.69490051269531
1751013722093000000,5.709,-43.52339172363281
1751013722192000000,5.808,-44.8991584777832
1751013722292000000,5.908,-43.80853271484375
1751013722409000000,6.025,-41.61106872558594
1751013722509000000,6.125,-43.11040115356445
1751013722609000000,6.225,-42.54637908935547
1751013722709000000,6.325,-43.40422821044922
1751013722809000000,6.425,-44.39439392089844
1751013722909000000,6.525,-39.66825866699219
1751013723009000000,6.625,-41.964263916015625
1751013723109000000,6.725,-41.05854415893555
1751013723209000000,6.825,-42.383235931396484
1751013723309000000,6.925,-44.21561050415039
1751013723427000000,7.043,-43.317657470703125
1751013723542000000,7.158000244140625,-44.95709991455078
1751013723643000000,7.259,-45.42161560058594
1751013723742000000,7.358000244140625,-43.22959518432617
1751013723843000000,7.459,-43.679969787597656
1751013723942000000,7.558000244140625,-44.72093200683594
1751013724043000000,7.659,-43.34566116333008
1751013724159000000,7.775,-44.41188430786133
1751013724259000000,7.875,-45.83961868286133
1751013724359000000,7.975,-45.841983795166016
1751013724459000000,8.075,-40.2309455871582
1751013724559000000,8.175,-42.81951141357422
1751013724659000000,8.275,-42.041812896728516
1751013724759000000,8.375,-44.099639892578125
1751013724859000000,8.475,-44.23518371582031
1751013724959000000,8.575,-42.56216812133789
1751013725059000000,8.675,-44.507774353027344
1751013725159000000,8.775,-44.3221549987793
1751013725259000000,8.875,-45.191200256347656
1751013725359000000,8.975,-44.50429916381836
1751013725459000000,9.075,-42.2504997253418
1751013725559000000,9.175,-43.879722595214844
1751013725676000000,9.292,-44.54252243041992
1751013725793000000,9.409,-43.277915954589844
1751013725892000000,9.508,-43.881629943847656
1751013725992000000,9.608,-41.182064056396484
1751013726092000000,9.708,-41.72974395751953
1751013726192000000,9.808,-42.54605484008789
1751013726293000000,9.909,-40.68928146362305
1751013726401000000,10.017,-39.67915344238281
1751013726492000000,10.108,-40.731781005859375
1751013726592000000,10.208,-42.07332229614258
1751013726692000000,10.308,-42.51681900024414
1751013726792000000,10.408,-41.54164123535156
1751013726892000000,10.508,-43.3443489074707
1751013726992000000,10.608,-43.983089447021484
1751013727092000000,10.708,-40.977638244628906
1751013727192000000,10.808,-42.652076721191406
