time,seconds_elapsed,dBFS
1751013509976000000,0.032,-41.806304931640625
1751013510084000000,0.14,-34.74643325805664
1751013510185000000,0.241,-34.332313537597656
1751013510286000000,0.342000244140625,-36.37454605102539
1751013510402000000,0.457999755859375,-32.02915954589844
1751013510501000000,0.557,-34.52381134033203
1751013510602000000,0.657999755859375,-35.78947830200195
1751013510702000000,0.758000244140625,-27.664648056030273
1751013510802000000,0.857999755859375,-31.484302520751953
1751013510903000000,0.959,-34.88987731933594
1751013511002000000,1.057999755859375,-36.55282974243164
1751013511103000000,1.159,-38.161842346191406
1751013511202000000,1.257999755859375,-37.70730972290039
1751013511302000000,1.358000244140625,-39.30537033081055
1751013511402000000,1.457999755859375,-36.86042022705078
1751013511502000000,1.558000244140625,-37.78664016723633
1751013511602000000,1.657999755859375,-38.1906852722168
1751013511702000000,1.758000244140625,-36.19573211669922
1751013511802000000,1.857999755859375,-38.218101501464844
1751013511910000000,1.966000244140625,-37.90760803222656
1751013512018000000,2.073999755859375,-37.131927490234375
1751013512119000000,2.175,-38.52155685424805
1751013512235000000,2.291,-37.68030548095703
1751013512335000000,2.391,-33.717281341552734
1751013512435000000,2.491,-35.692630767822266
1751013512535000000,2.591,-37.57625961303711
1751013512635000000,2.691,-38.460811614990234
1751013512735000000,2.791,-35.107540130615234
1751013512836000000,2.892,-31.88974952697754
1751013512944000000,3,-34.53292465209961
1751013513052000000,3.108,-34.7349967956543
1751013513152000000,3.208,-35.9979362487793
1751013513252000000,3.308,-35.37041091918945
1751013513352000000,3.408,-36.1992073059082
1751013513451000000,3.507,-38.035770416259766
1751013513551000000,3.607,-33.47148895263672
1751013513668000000,3.724,-36.05198287963867
1751013513769000000,3.825,-37.64790344238281
1751013513869000000,3.925,-34.62804412841797
1751013513985000000,4.041,-35.699623107910156
1751013514086000000,4.142000244140625,-35.748348236083984
1751013514202000000,4.257999755859375,-34.992835998535156
1751013514302000000,4.358000244140625,-33.66279983520508
1751013514402000000,4.457999755859375,-34.65299987792969
1751013514502000000,4.558000244140625,-36.254669189453125
1751013514602000000,4.657999755859375,-31.39155387878418
1751013514703000000,4.759,-34.69154357910156
1751013514819000000,4.875,-33.71696472167969
1751013514935000000,4.991,-29.627347946166992
1751013515052000000,5.108,-27.266279220581055
1751013515152000000,5.208,-29.91705894470215
1751013515269000000,5.325,-32.32835388183594
1751013515385000000,5.441,-35.193443298339844
1751013515485000000,5.541,-37.5985107421875
1751013515585000000,5.641,-38.187049865722656
1751013515685000000,5.741,-39.47299575805664
1751013515785000000,5.841,-38.42949295043945
1751013515885000000,5.941,-37.723880767822266
1751013515986000000,6.041999755859375,-39.858665466308594
1751013516102000000,6.158000244140625,-40.8038215637207
1751013516218000000,6.273999755859375,-39.50130081176758
1751013516318000000,6.374000244140625,-37.764671325683594
1751013516418000000,6.473999755859375,-38.339107513427734
1751013516518000000,6.574000244140625,-40.00577163696289
1751013516618000000,6.673999755859375,-35.741573333740234
1751013516718000000,6.774000244140625,-37.855369567871094
1751013516818000000,6.873999755859375,-35.88539123535156
1751013516918000000,6.974000244140625,-33.493473052978516
1751013517019000000,7.075,-36.2771110534668
1751013517135000000,7.191,-38.15416717529297
1751013517235000000,7.291,-38.34819412231445
1751013517335000000,7.391,-40.31321716308594
1751013517435000000,7.491,-39.53594970703125
1751013517535000000,7.591,-35.21580123901367
1751013517635000000,7.691,-32.82526397705078
1751013517735000000,7.791,-35.33991241455078
1751013517835000000,7.891,-35.0407600402832
1751013517937000000,7.993,-36.0831413269043
1751013518052000000,8.108,-37.676334381103516
1751013518152000000,8.208,-38.30986785888672
1751013518252000000,8.308,-37.419219970703125
1751013518352000000,8.408,-37.70363998413086
1751013518469000000,8.525,-38.52523422241211
1751013518585000000,8.641,-36.5256462097168
1751013518685000000,8.741,-37.12333297729492
1751013518785000000,8.841,-36.987640380859375
1751013518885000000,8.941,-39.12372970581055
1751013518985000000,9.041,-34.49662780761719
1751013519085000000,9.141,-36.678497314453125
1751013519185000000,9.241,-36.02006530761719
1751013519285000000,9.341,-32.04698181152344
1751013519385000000,9.441,-35.120750427246094
1751013519485000000,9.541,-34.794288635253906
1751013519585000000,9.641,-36.39837646484375
1751013519685000000,9.741,-36.330440521240234
1751013519785000000,9.841,-38.03981399536133
1751013519885000000,9.941,-32.561439514160156
1751013519985000000,10.041,-35.204349517822266
1751013520085000000,10.141,-35.345619201660156
1751013520185000000,10.241,-37.194618225097656
1751013520285000000,10.341,-34.05568313598633
1751013520385000000,10.441,-36.48141860961914
1751013520485000000,10.541,-35.443946838378906
