time,seconds_elapsed,dBFS
1751013907561000000,0.03,-37.04774856567383
1751013907669000000,0.138,-33.23288345336914
1751013907769000000,0.238,-33.04404067993164
1751013907870000000,0.339000244140625,-33.741825103759766
1751013907970000000,0.438999755859375,-31.939189910888672
1751013908086000000,0.555000244140625,-32.03594970703125
1751013908186000000,0.654999755859375,-33.495357513427734
1751013908287000000,0.756,-34.64693832397461
1751013908387000000,0.856,-32.979225158691406
1751013908486000000,0.955000244140625,-33.68870162963867
1751013908587000000,1.056,-34.4319953918457
1751013908687000000,1.156,-32.418243408203125
1751013908804000000,1.273,-34.107322692871094
1751013908904000000,1.373,-32.54821014404297
1751013909004000000,1.473,-33.246891021728516
1751013909103000000,1.572,-35.09364700317383
1751013909203000000,1.672,-34.47983169555664
1751013909303000000,1.772,-33.88113021850586
1751013909403000000,1.872,-34.95716094970703
1751013909511000000,1.98,-32.554447174072266
1751013909620000000,2.089,-33.15673828125
1751013909737000000,2.206,-29.002838134765625
1751013909837000000,2.306,-31.542430877685547
1751013909937000000,2.406,-33.324642181396484
1751013910037000000,2.506,-35.11685562133789
1751013910137000000,2.606,-33.523738861083984
1751013910237000000,2.706,-34.3502311706543
1751013910337000000,2.806,-32.48331832885742
1751013910437000000,2.906,-32.65120315551758
1751013910545000000,3.014,-30.98908042907715
1751013910653000000,3.122,-33.48371505737305
1751013910753000000,3.222,-33.128257751464844
1751013910869000000,3.338,-32.26896286010742
1751013910970000000,3.438999755859375,-33.430145263671875
1751013911086000000,3.555000244140625,-33.448604583740234
1751013911186000000,3.654999755859375,-34.435760498046875
1751013911286000000,3.755000244140625,-33.35884094238281
1751013911386000000,3.854999755859375,-29.922061920166016
1751013911486000000,3.955000244140625,-31.829086303710938
1751013911587000000,4.056,-32.367103576660156
1751013911687000000,4.156,-34.0615119934082
1751013911787000000,4.256,-34.917049407958984
1751013911887000000,4.356,-33.27387237548828
1751013911987000000,4.456,-30.997743606567383
1751013912087000000,4.556,-33.16209411621094
1751013912187000000,4.656,-34.148826599121094
1751013912287000000,4.756,-34.89524459838867
1751013912387000000,4.856,-29.869930267333984
1751013912487000000,4.956,-31.83327293395996
1751013912588000000,5.057,-29.81664276123047
1751013912703000000,5.172,-32.621421813964844
1751013912804000000,5.273,-34.09030532836914
1751013912904000000,5.373,-31.734729766845703
1751013913003000000,5.472,-33.37783432006836
1751013913103000000,5.572,-33.51570510864258
1751013913220000000,5.689,-33.352779388427734
1751013913320000000,5.789,-33.39720916748047
1751013913420000000,5.889,-34.38359069824219
1751013913520000000,5.989,-33.3787956237793
1751013913620000000,6.089,-32.580448150634766
1751013913720000000,6.189,-33.96393966674805
1751013913820000000,6.289,-31.851852416992188
1751013913937000000,6.406,-32.081207275390625
1751013914036000000,6.505,-33.00693130493164
1751013914137000000,6.606,-32.22283172607422
1751013914237000000,6.706,-34.058712005615234
1751013914337000000,6.806,-35.95171356201172
1751013914437000000,6.906,-33.32691192626953
1751013914536000000,7.005,-33.22233963012695
1751013914636000000,7.105,-32.25440979003906
1751013914737000000,7.206,-30.930532455444336
1751013914836000000,7.305,-33.12278366088867
1751013914936000000,7.405,-34.245723724365234
1751013915036000000,7.505,-33.53225326538086
1751013915136000000,7.605,-33.78469467163086
1751013915237000000,7.706,-32.4864501953125
1751013915336000000,7.805,-33.58476257324219
1751013915437000000,7.906,-27.844696044921875
1751013915536000000,8.005,-28.825960159301758
1751013915636000000,8.105,-30.558147430419922
1751013915737000000,8.206,-31.736879348754883
1751013915837000000,8.306,-32.78760528564453
1751013915937000000,8.406,-33.15312957763672
1751013916037000000,8.506,-34.880802154541016
1751013916136000000,8.605,-33.08268356323242
1751013916237000000,8.706,-32.38917922973633
1751013916336000000,8.805,-34.65520095825195
1751013916436000000,8.905,-27.150508880615234
1751013916536000000,9.005,-24.224395751953125
1751013916636000000,9.105,-26.85568618774414
1751013916745000000,9.214,-29.839136123657227
1751013916853000000,9.322,-32.381282806396484
1751013916970000000,9.438999755859374,-24.440149307250977
1751013917070000000,9.539000244140626,-27.353803634643555
1751013917169000000,9.638,-29.717832565307617
1751013917270000000,9.739000244140625,-31.512041091918945
1751013917370000000,9.838999755859374,-32.85981369018555
1751013917486000000,9.955000244140624,-32.22745895385742
1751013917586000000,10.054999755859376,-32.5281867980957
1751013917687000000,10.156,-34.12687683105469
1751013917786000000,10.254999755859375,-32.410682678222656
1751013917886000000,10.355000244140625,-32.207542419433594
1751013917986000000,10.454999755859374,-33.71376037597656
1751013918086000000,10.555000244140626,-30.563770294189453
1751013918186000000,10.654999755859375,-30.448917388916016
1751013918286000000,10.755000244140625,-32.62712478637695
