time,seconds_elapsed,relativeAltitude,pressure
1751013927510161400,-0.466838623046875,0,1019.7926330566406
1751013928510727400,0.5337275390625,0.01056671142578125,1019.7914123535156
1751013929511308500,1.53430859375,0.021137237548828125,1019.7901153564453
1751013930511881500,2.534881591796875,0.02642059326171875,1019.7892761230469
1751013931512467500,3.535467529296875,0.036991119384765625,1019.7880554199219
1751013932513036500,4.53603662109375,0.05812835693359375,1019.7853851318359
1751013933063990300,5.086990234375,0.05812835693359375,1019.7853851318359
1751013934064567300,6.0875673828125,0.05812835693359375,1019.7853851318359
1751013935065137400,7.088137451171875,0.05812835693359375,1019.7855377197266
1751013936065712400,8.08871240234375,0.0475616455078125,1019.7868347167969
