sensor_type,room,data_points,time_mean,time_std,time_min,time_max,time_25th,time_50th,time_75th,seconds_elapsed_mean,seconds_elapsed_std,seconds_elapsed_min,seconds_elapsed_max,seconds_elapsed_25th,seconds_elapsed_50th,seconds_elapsed_75th,z_mean,z_std,z_min,z_max,z_25th,z_50th,z_75th,y_mean,y_std,y_min,y_max,y_25th,y_50th,y_75th,x_mean,x_std,x_min,x_max,x_25th,x_50th,x_75th,dBFS_mean,dBFS_std,dBFS_min,dBFS_max,dBFS_25th,dBFS_50th,dBFS_75th,relativeAltitude_mean,relativeAltitude_std,relativeAltitude_min,relativeAltitude_max,relativeAltitude_25th,relativeAltitude_50th,relativeAltitude_75th,pressure_mean,pressure_std,pressure_min,pressure_max,pressure_25th,pressure_50th,pressure_75th
magnetometeruncalibrated,2-19,1084,1.7510138256587382e+18,3143727936.654828,1.7510138202211676e+18,1.751013831096377e+18,1.7510138229399713e+18,1.7510138256586995e+18,1.7510138283774856e+18,5.566738388455661,3.1437279349007055,0.129167724609375,11.004377197265624,2.8479712524414063,5.566699462890625,8.285485778808594,-401.2261076079084,0.3990635866107632,-402.6173095703125,-400.0079345703125,-401.49214935302734,-401.2385711669922,-400.9506607055664,-161.87177584883912,0.5396084483660354,-163.17137145996094,-159.96188354492188,-162.28337478637695,-161.93670654296875,-161.5607681274414,-17.741499728382294,0.6261570224214125,-19.64569091796875,-16.343795776367188,-18.07134246826172,-17.727012634277344,-17.298992156982422,,,,,,,,,,,,,,,,,,,,,
microphone,2-19,106,1.7510138255293486e+18,3157204663.38348,1.751013820116e+18,1.751013830927e+18,1.7510138228189998e+18,1.751013825544e+18,1.751013828219e+18,5.437349054300562,3.1572046682222648,0.024,10.835,2.7269998779296873,5.452,8.126999999999999,,,,,,,,,,,,,,,,,,,,,,-36.074721660254134,1.9736092766460043,-39.90745162963867,-27.844314575195312,-37.37569713592529,-36.373809814453125,-35.11396026611328,,,,,,,,,,,,,,
barometer,2-19,10,1.7510138239714842e+18,2833980221.522486,1.7510138196487409e+18,1.7510138282042977e+18,1.7510138219000402e+18,1.7510138241513367e+18,1.751013825953006e+18,3.879484204101562,2.8339801826416786,-0.443259033203125,8.112297607421874,1.8080402221679688,4.0593366699218745,5.861006042480469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1675239562988281,0.0960663161098688,-0.2959403991699219,0.0,-0.23913192749023432,-0.1743927001953125,-0.1122999191284179,1019.7369918823242,0.011523335509416751,1019.7169494628906,1019.7522735595704,1019.730281829834,1019.7378158569336,1019.7455978393555
accelerometeruncalibrated,2-19,1095,1.7510138256517614e+18,3144556043.9069448,1.7510138202126925e+18,1.7510138310908442e+18,1.7510138229322276e+18,1.751013825651757e+18,1.7510138283712957e+18,5.5597614870951055,3.1445560442583225,0.1206923828125,10.99884423828125,2.8402275390625,5.559757080078125,8.279295776367187,-1.0020070115180866,0.012810047414293991,-1.04632568359375,-0.8872528076171875,-1.0101242065429688,-1.002777099609375,-0.9947738647460938,-0.1538750914133847,0.014789484051617821,-0.217041015625,-0.1134033203125,-0.1638336181640625,-0.1527252197265625,-0.1435394287109375,-0.01669039791577483,0.01743688931206499,-0.0684051513671875,0.0613250732421875,-0.027740478515625,-0.0161590576171875,-0.00397491455078125,,,,,,,,,,,,,,,,,,,,,
gyroscopeuncalibrated,2-19,1095,1.7510138256567332e+18,3144556064.1090145,1.7510138202176648e+18,1.7510138310958162e+18,1.7510138229371996e+18,1.7510138256567293e+18,1.7510138283762678e+18,5.564733232555651,3.1445560643565016,0.125664794921875,11.003816162109375,2.845199462890625,5.564729248046875,8.284267700195313,0.004507798049973937,0.048036392631577544,-0.2080962061882019,0.2497091740369796,-0.01886942796409125,0.0066672237589955,0.032733712345361696,0.009634006883582978,0.058177083143166726,-0.2890104949474334,0.4573830068111419,-0.0206978218629956,0.0063716126605868,0.0344787463545799,-0.006793720976977935,0.06950414779050859,-0.4027653038501739,0.3698025643825531,-0.037757366895675604,-0.0011638014111667,0.029892251826822702,,,,,,,,,,,,,,,,,,,,,
