sensor_type,room,data_points,time_mean,time_std,time_min,time_max,time_25th,time_50th,time_75th,seconds_elapsed_mean,seconds_elapsed_std,seconds_elapsed_min,seconds_elapsed_max,seconds_elapsed_25th,seconds_elapsed_50th,seconds_elapsed_75th,z_mean,z_std,z_min,z_max,z_25th,z_50th,z_75th,y_mean,y_std,y_min,y_max,y_25th,y_50th,y_75th,x_mean,x_std,x_min,x_max,x_25th,x_50th,x_75th,dBFS_mean,dBFS_std,dBFS_min,dBFS_max,dBFS_25th,dBFS_50th,dBFS_75th,relativeAltitude_mean,relativeAltitude_std,relativeAltitude_min,relativeAltitude_max,relativeAltitude_25th,relativeAltitude_50th,relativeAltitude_75th,pressure_mean,pressure_std,pressure_min,pressure_max,pressure_25th,pressure_50th,pressure_75th
magnetometeruncalibrated,2-04,1053,1.7510134376188357e+18,3053878456.339038,1.7510134323368865e+18,1.7510134429008044e+18,1.7510134349778706e+18,1.75101343761888e+18,1.7510134402598223e+18,5.399835851250891,3.0538784572923747,0.117886474609375,10.681804443359376,2.75887060546875,5.3998798828125,8.040822265625,-390.6837667409058,0.4525796397799897,-391.9901123046875,-389.474609375,-390.9990539550781,-390.6770324707031,-390.34857177734375,-194.8095820210485,0.3069046941210721,-195.8005523681641,-193.5974578857422,-194.99310302734372,-194.8112335205078,-194.59312438964844,-17.933847715372373,0.3843514774131089,-19.51776123046875,-16.992523193359375,-18.1151123046875,-17.910415649414062,-17.662918090820312,,,,,,,,,,,,,,,,,,,,,
microphone,2-04,105,1.751013437549324e+18,3074644249.8853474,1.751013432248e+18,1.751013442796e+18,1.75101343493e+18,1.751013437563e+18,1.751013440162e+18,5.330323809523809,3.074644233537494,0.029,10.577,2.710999755859375,5.344,7.942999755859375,,,,,,,,,,,,,,,,,,,,,,-37.0080504099528,1.6969152079073515,-40.21268081665039,-30.22522735595703,-38.12479782104492,-37.06752014160156,-36.254520416259766,,,,,,,,,,,,,,
barometer,2-04,10,1.7510134360762245e+18,2833975752.8994203,1.75101343175351e+18,1.75101344030904e+18,1.7510134340047764e+18,1.751013436256072e+18,1.7510134380577395e+18,3.8572244873046877,2.833975738574393,-0.465489990234375,8.0900400390625,1.7857763061523437,4.037072021484375,5.838739562988281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01162757873535153,0.01051099765267558,0.0,0.0264244079589843,0.00132179260253905,0.01057052612304685,0.0211410522460937,1019.8582916259766,0.0012938517410504501,1019.8567962646484,1019.8599243164062,1019.8570251464844,1019.8583984375,1019.8593521118164
accelerometeruncalibrated,2-04,1064,1.7510134376194084e+18,3055501378.138877,1.7510134323345853e+18,1.7510134429042363e+18,1.7510134349769948e+18,1.7510134376194066e+18,1.7510134402618222e+18,5.400408503023305,3.0555013777967,0.11558544921875,10.685236328125,2.7579947509765623,5.400406616210938,8.042822265624999,-0.9959684673108553,0.008320207922277688,-1.034942626953125,-0.91412353515625,-0.9996070861816406,-0.9955825805664062,-0.992034912109375,-0.18323056500657162,0.010370034893152101,-0.20294189453125,-0.1511993408203125,-0.1907196044921875,-0.18645477294921875,-0.17559432983398438,0.04556285886836231,0.009027923966270878,-0.00335693359375,0.0935516357421875,0.041347503662109375,0.04743194580078125,0.05113983154296875,,,,,,,,,,,,,,,,,,,,,
gyroscopeuncalibrated,2-04,1064,1.7510134376194084e+18,3055501378.138877,1.7510134323345853e+18,1.7510134429042363e+18,1.7510134349769948e+18,1.7510134376194066e+18,1.7510134402618222e+18,5.400408503023305,3.0555013777967,0.11558544921875,10.685236328125,2.7579947509765623,5.400406616210938,8.042822265624999,0.007609975244518933,0.024902372524328194,-0.1307795792818069,0.1704268604516983,-0.00754972884897135,0.0072878734208643,0.020319718401879,0.018508722245773,0.03764365049139948,-0.1227900981903076,0.282425582408905,-0.00025266741067745,0.01483367383480065,0.0307431984692811,-0.007770856489289022,0.03683107485201616,-0.1744181364774704,0.1821098774671554,-0.026545924134552423,-0.0095046889036893,0.00895221601240335,,,,,,,,,,,,,,,,,,,,,
