time,seconds_elapsed,relativeAltitude,pressure
1751013715909707300,-0.474292724609375,0,1019.7837829589844
1751013716910285300,0.526285400390625,0,1019.7834777832031
1751013717910859300,1.526859375,0,1019.7837066650391
1751013718911434200,2.527434326171875,0.00528717041015625,1019.7830963134766
1751013719912014300,3.528014404296875,0.026424407958984375,1019.7805023193359
1751013720912592100,4.528592041015625,0.03699493408203125,1019.7795104980469
1751013721463657200,5.0796572265625,0.042278289794921875,1019.7785949707031
1751013722464234200,6.080234130859375,0.03699493408203125,1019.779052734375
1751013723464811300,7.080811279296875,0.03699493408203125,1019.779052734375
1751013724465387300,8.08138720703125,0.026424407958984375,1019.7807312011719
