time,seconds_elapsed,relativeAltitude,pressure
1751013431753510000,-0.465489990234375,0,1019.8599243164062
1751013432754054100,0.53505419921875,0,1019.8594665527344
1751013433754631200,1.535631103515625,0,1019.8599243164062
1751013434755212000,2.5362119140625,0.00528717041015625,1019.8590087890625
1751013435755783200,3.536783203125,0.00528717041015625,1019.8589324951172
1751013436756361000,4.53736083984375,0.0158538818359375,1019.8578643798828
1751013437307309000,5.08830908203125,0.026424407958984375,1019.8567962646484
1751013438307883000,6.088883056640625,0.02114105224609375,1019.8570251464844
1751013439308461300,7.08946142578125,0.02114105224609375,1019.8569488525391
1751013440309040000,8.0900400390625,0.02114105224609375,1019.8570251464844
