time,seconds_elapsed,dBFS
1751013432248000000,0.029,-37.7960205078125
1751013432362000000,0.142999755859375,-30.22522735595703
1751013432462000000,0.243000244140625,-31.54585075378418
1751013432564000000,0.345,-33.484764099121094
1751013432680000000,0.461,-34.61137008666992
1751013432779000000,0.56,-37.03569030761719
1751013432881000000,0.662,-36.652671813964844
1751013432980000000,0.761,-38.36643600463867
1751013433080000000,0.861,-39.23787307739258
1751013433181000000,0.962,-38.05495834350586
1751013433296000000,1.077,-36.89310836791992
1751013433396000000,1.177,-37.38047409057617
1751013433513000000,1.294,-36.07765579223633
1751013433613000000,1.394,-37.818729400634766
1751013433713000000,1.494,-39.7044563293457
1751013433813000000,1.594,-37.90500259399414
1751013433913000000,1.694,-34.34395980834961
1751013434013000000,1.794,-35.82707214355469
1751013434113000000,1.894,-36.21237564086914
1751013434213000000,1.994,-37.6110954284668
1751013434329000000,2.11,-37.0430908203125
1751013434429000000,2.21,-39.040184020996094
1751013434529000000,2.31,-39.941307067871094
1751013434629000000,2.41,-39.77546691894531
1751013434730000000,2.510999755859375,-37.055416107177734
1751013434829000000,2.61,-38.40824508666992
1751013434930000000,2.710999755859375,-37.394412994384766
1751013435029000000,2.81,-39.03017044067383
1751013435129000000,2.91,-34.3648567199707
1751013435247000000,3.028,-36.12355041503906
1751013435346000000,3.126999755859375,-36.96817398071289
1751013435446000000,3.227000244140625,-38.9344367980957
1751013435546000000,3.326999755859375,-40.21268081665039
1751013435663000000,3.444,-37.04172897338867
1751013435763000000,3.544,-35.75126266479492
1751013435863000000,3.644,-34.92081069946289
1751013435963000000,3.744,-36.69352340698242
1751013436063000000,3.844,-37.45639419555664
1751013436163000000,3.944,-38.2672119140625
1751013436262000000,4.043000244140625,-36.720760345458984
1751013436363000000,4.144,-34.9299201965332
1751013436463000000,4.244,-35.78105545043945
1751013436563000000,4.344,-35.25684356689453
1751013436662000000,4.443000244140625,-36.189090728759766
1751013436763000000,4.544,-35.2204475402832
1751013436862000000,4.643000244140625,-36.89979553222656
1751013436963000000,4.744,-39.000205993652344
1751013437063000000,4.844,-36.291629791259766
1751013437163000000,4.944,-37.39227294921875
1751013437262000000,5.043000244140625,-38.818302154541016
1751013437363000000,5.144,-37.06752014160156
1751013437462000000,5.243000244140625,-38.11919021606445
1751013437563000000,5.344,-39.155670166015625
1751013437663000000,5.444,-35.266029357910156
1751013437762000000,5.542999755859375,-36.45155334472656
1751013437863000000,5.644,-38.14276123046875
1751013437962000000,5.742999755859375,-38.787113189697266
1751013438062000000,5.843000244140625,-39.171024322509766
1751013438162000000,5.942999755859375,-38.08380889892578
1751013438262000000,6.043000244140625,-38.12479782104492
1751013438363000000,6.144,-36.511531829833984
1751013438462000000,6.243000244140625,-37.97028732299805
1751013438562000000,6.342999755859375,-38.218353271484375
1751013438663000000,6.444,-36.63548278808594
1751013438762000000,6.542999755859375,-37.07477569580078
1751013438863000000,6.644,-38.580345153808594
1751013438963000000,6.744,-37.26140213012695
1751013439062000000,6.843000244140625,-36.67720413208008
1751013439163000000,6.944,-38.291664123535156
1751013439263000000,7.044,-39.35896682739258
1751013439362000000,7.142999755859375,-38.827205657958984
1751013439463000000,7.244,-37.388954162597656
1751013439563000000,7.344,-38.30904769897461
1751013439663000000,7.444,-36.93738555908203
1751013439762000000,7.542999755859375,-36.254520416259766
1751013439862000000,7.643000244140625,-36.866451263427734
1751013439962000000,7.742999755859375,-36.75931167602539
1751013440062000000,7.843000244140625,-37.79443359375
1751013440162000000,7.942999755859375,-36.978511810302734
1751013440262000000,8.043000244140625,-38.19851303100586
1751013440362000000,8.142999755859375,-34.405086517333984
1751013440463000000,8.244,-33.913326263427734
1751013440562000000,8.342999755859376,-36.29117202758789
1751013440662000000,8.443000244140626,-34.379730224609375
1751013440762000000,8.542999755859375,-35.735836029052734
1751013440862000000,8.643000244140625,-37.52873992919922
1751013440963000000,8.744,-33.27529525756836
1751013441062000000,8.843000244140624,-35.60986328125
1751013441163000000,8.944,-36.46108627319336
1751013441263000000,9.044,-37.19643020629883
1751013441379000000,9.16,-37.644161224365234
1751013441479000000,9.26,-37.957706451416016
1751013441579000000,9.36,-37.29392623901367
1751013441679000000,9.46,-38.0533561706543
1751013441779000000,9.56,-36.03797912597656
1751013441896000000,9.677,-38.023677825927734
1751013441996000000,9.777,-36.3421516418457
1751013442096000000,9.877,-36.41196823120117
1751013442196000000,9.977,-37.4365234375
1751013442295000000,10.076,-38.96039962768555
1751013442396000000,10.177,-36.607120513916016
1751013442496000000,10.277,-34.662376403808594
1751013442596000000,10.377,-36.54920196533203
1751013442696000000,10.477,-37.65885925292969
1751013442796000000,10.577,-38.437461853027344
