time,seconds_elapsed,relativeAltitude,pressure
1751013486144537000,-0.474462890625,0,1019.8258972167969
1751013487145112000,0.526112060546875,0.010570526123046875,1019.8246765136719
1751013488145686300,1.526686279296875,0.021137237548828125,1019.8234558105469
1751013489146269200,2.527269287109375,0.026424407958984375,1019.8223114013672
1751013490146844200,3.52784423828125,0.036991119384765625,1019.8213195800781
1751013491147416000,4.528416015625,0.0475616455078125,1019.8201751708984
1751013491698368000,5.079367919921875,0.058132171630859375,1019.8185729980469
1751013492698945000,6.079945068359375,0.06341552734375,1019.818115234375
1751013493699527000,7.08052685546875,0.06341552734375,1019.818115234375
1751013494700096300,8.08109619140625,0.06869888305664062,1019.8173522949219
