time,seconds_elapsed,relativeAltitude,pressure
1751013664480661800,-0.468338134765625,0,1019.8313140869141
1751013665481235000,0.53223486328125,0.010570526123046875,1019.8301696777344
1751013666481820000,1.53281982421875,0.021137237548828125,1019.8289489746094
1751013667482392000,2.53339208984375,0.026424407958984375,1019.8283386230469
1751013668482969000,3.533968994140625,0.026424407958984375,1019.8283386230469
1751013669483546000,4.534546142578125,0.026424407958984375,1019.8282623291016
1751013670034496000,5.08549609375,0.031707763671875,1019.8274993896484
1751013671035068200,6.086068115234375,0.052845001220703125,1019.8255157470703
1751013672035647000,7.08664697265625,0.052845001220703125,1019.8253631591797
1751013673036227800,8.087227783203126,0.052845001220703125,1019.8252105712891
