time,seconds_elapsed,z,y,x
1751013665071535600,0.12253564453125,-1.0050048828125,-0.247528076171875,0.0443267822265625
1751013665081479400,0.1324794921875,-1.0048828125,-0.2446441650390625,0.0472412109375
1751013665091422500,0.14242236328125,-1.0003204345703125,-0.2457122802734375,0.047393798828125
1751013665101365500,0.152365478515625,-0.9926300048828125,-0.248077392578125,0.043243408203125
1751013665111309600,0.1623095703125,-0.9881134033203125,-0.2502899169921875,0.0413970947265625
1751013665121252600,0.172252685546875,-0.990875244140625,-0.2520904541015625,0.0364532470703125
1751013665131196700,0.18219677734375,-0.9910430908203125,-0.2543182373046875,0.0314178466796875
1751013665141139700,0.1921396484375,-0.989471435546875,-0.2523040771484375,0.029876708984375
1751013665151083800,0.202083740234375,-0.9925079345703125,-0.249359130859375,0.02862548828125
1751013665161026800,0.21202685546875,-0.985931396484375,-0.2524261474609375,0.02886962890625
1751013665170969600,0.221969482421875,-0.97967529296875,-0.254669189453125,0.0288238525390625
1751013665180913700,0.23191357421875,-0.9766693115234375,-0.2554779052734375,0.02728271484375
1751013665190856700,0.241856689453125,-0.9735870361328125,-0.256072998046875,0.0261688232421875
1751013665200800800,0.25180078125,-0.969451904296875,-0.25787353515625,0.0251617431640625
1751013665210743600,0.26174365234375,-0.969940185546875,-0.2564697265625,0.025848388671875
1751013665220686600,0.2716865234375,-0.9738616943359375,-0.255462646484375,0.0297698974609375
1751013665230630700,0.281630615234375,-0.9745941162109375,-0.25653076171875,0.033355712890625
1751013665240573700,0.29157373046875,-0.9771728515625,-0.2590179443359375,0.037689208984375
1751013665250517500,0.301517578125,-0.978057861328125,-0.2612457275390625,0.04095458984375
1751013665260460500,0.31146044921875,-0.9810028076171875,-0.26385498046875,0.040802001953125
1751013665270404600,0.321404541015625,-0.982757568359375,-0.263427734375,0.044342041015625
1751013665280347600,0.33134765625,-0.980560302734375,-0.263336181640625,0.04486083984375
1751013665290290700,0.341290771484375,-0.9751129150390625,-0.263671875,0.042633056640625
1751013665300234500,0.351234375,-0.970703125,-0.2635345458984375,0.03875732421875
1751013665310177500,0.361177490234375,-0.974090576171875,-0.2644805908203125,0.03704833984375
1751013665320121600,0.37112158203125,-0.975006103515625,-0.2651824951171875,0.03619384765625
1751013665330064600,0.381064697265625,-0.980712890625,-0.2666015625,0.0363922119140625
1751013665340008700,0.3910087890625,-0.9856719970703125,-0.2686767578125,0.0356903076171875
1751013665349951700,0.40095166015625,-0.98553466796875,-0.2696685791015625,0.0360870361328125
1751013665359894800,0.410894775390625,-0.9846954345703125,-0.268218994140625,0.038665771484375
1751013665369838600,0.420838623046875,-0.98443603515625,-0.2663421630859375,0.0362548828125
1751013665379781600,0.43078173828125,-0.9845428466796875,-0.2664031982421875,0.034088134765625
1751013665389725700,0.4407255859375,-0.9808807373046875,-0.2653045654296875,0.033966064453125
1751013665399668700,0.450668701171875,-0.984130859375,-0.2615966796875,0.035186767578125
1751013665409611800,0.46061181640625,-0.9866943359375,-0.2633056640625,0.0305023193359375
1751013665419555600,0.4705556640625,-0.9808349609375,-0.2660369873046875,0.0269622802734375
1751013665429498600,0.48049853515625,-0.975372314453125,-0.2667083740234375,0.0258331298828125
1751013665439442700,0.490442626953125,-0.9762420654296875,-0.2682037353515625,0.022491455078125
1751013665449385700,0.5003857421875,-0.9810333251953125,-0.2705841064453125,0.0205535888671875
1751013665459329500,0.51032958984375,-0.9790802001953125,-0.2735443115234375,0.0174713134765625
1751013665469272600,0.5202724609375,-0.9712982177734375,-0.27606201171875,0.0140380859375
1751013665479215600,0.530215576171875,-0.971832275390625,-0.2771759033203125,0.0143890380859375
1751013665489159700,0.54015966796875,-0.9753570556640625,-0.2803802490234375,0.0152435302734375
1751013665499102700,0.550102783203125,-0.9733123779296875,-0.2847747802734375,0.0165863037109375
1751013665509046500,0.560046630859375,-0.972381591796875,-0.2839202880859375,0.0190582275390625
1751013665518989600,0.569989501953125,-0.978424072265625,-0.2796630859375,0.0234375
1751013665528932600,0.5799326171875,-0.9764556884765625,-0.278533935546875,0.0225067138671875
1751013665538876400,0.58987646484375,-0.968994140625,-0.275390625,0.0194244384765625
1751013665548819500,0.5998193359375,-0.9665985107421875,-0.2730712890625,0.0181121826171875
1751013665558763800,0.609763671875,-0.97021484375,-0.2722930908203125,0.0205841064453125
1751013665568705800,0.619705810546875,-0.974029541015625,-0.27496337890625,0.0206451416015625
1751013665578650000,0.629650146484375,-0.979248046875,-0.2769317626953125,0.0197296142578125
1751013665588593000,0.639593017578125,-0.9798431396484375,-0.27728271484375,0.0182952880859375
1751013665598535700,0.64953564453125,-0.983551025390625,-0.277557373046875,0.0152130126953125
1751013665608480000,0.65947998046875,-0.989044189453125,-0.276702880859375,0.014007568359375
1751013665618423000,0.669423095703125,-0.981231689453125,-0.276611328125,0.0188446044921875
1751013665628366800,0.679366943359375,-0.97711181640625,-0.2736968994140625,0.0255889892578125
1751013665638310000,0.689309814453125,-0.98040771484375,-0.2728424072265625,0.0282745361328125
1751013665648253000,0.6992529296875,-0.977203369140625,-0.275787353515625,0.0290069580078125
1751013665658197000,0.709197021484375,-0.976837158203125,-0.2760772705078125,0.026947021484375
1751013665668140000,0.71914013671875,-0.9778900146484375,-0.2725067138671875,0.0254974365234375
1751013665678083800,0.729083740234375,-0.9751434326171875,-0.27197265625,0.0263824462890625
1751013665688027000,0.73902685546875,-0.973297119140625,-0.2719573974609375,0.0254974365234375
1751013665697971000,0.748970947265625,-0.9752960205078125,-0.27032470703125,0.0252838134765625
1751013665707914000,0.7589140625,-0.9789886474609375,-0.269866943359375,0.0230865478515625
1751013665717856800,0.768856689453125,-0.9778594970703125,-0.2739105224609375,0.019073486328125
1751013665727800800,0.77880078125,-0.976898193359375,-0.2716827392578125,0.0154266357421875
1751013665737744000,0.788743896484375,-0.9774322509765625,-0.2721099853515625,0.0149078369140625
1751013665747688000,0.79868798828125,-0.9770050048828125,-0.2726898193359375,0.0178070068359375
1751013665757630700,0.808630615234375,-0.9768829345703125,-0.27154541015625,0.0179443359375
1751013665767573800,0.81857373046875,-0.9749298095703125,-0.27215576171875,0.016021728515625
1751013665777517800,0.828517822265625,-0.970245361328125,-0.276031494140625,0.0159759521484375
1751013665787460900,0.8384609375,-0.9644012451171875,-0.2760162353515625,0.01715087890625
1751013665797405000,0.848405029296875,-0.9660797119140625,-0.2751007080078125,0.0154266357421875
1751013665807347700,0.85834765625,-0.962860107421875,-0.279388427734375,0.01409912109375
