time,seconds_elapsed,dBFS
1751013965727000000,0.029,-34.36440658569336
1751013965830000000,0.132000244140625,-31.331378936767578
1751013965930000000,0.231999755859375,-33.25893783569336
1751013966031000000,0.333,-32.74087142944336
1751013966131000000,0.433,-34.57817077636719
1751013966248000000,0.55,-31.359813690185547
1751013966348000000,0.65,-31.474037170410156
1751013966448000000,0.75,-33.56373977661133
1751013966547000000,0.849,-33.6395263671875
1751013966664000000,0.966,-33.604976654052734
1751013966765000000,1.067,-33.857078552246094
1751013966864000000,1.166,-34.51345443725586
1751013966964000000,1.266,-32.44619369506836
1751013967064000000,1.366,-32.56970977783203
1751013967164000000,1.466,-33.145145416259766
1751013967264000000,1.566,-34.02800750732422
1751013967364000000,1.666,-33.03533935546875
1751013967464000000,1.766,-31.239200592041016
1751013967563000000,1.865,-33.6055908203125
1751013967673000000,1.975,-32.706092834472656
1751013967780000000,2.082,-34.290771484375
1751013967897000000,2.199,-33.59634017944336
1751013967997000000,2.299,-34.52231216430664
1751013968097000000,2.399,-32.509151458740234
1751013968197000000,2.499,-34.30119323730469
1751013968298000000,2.599999755859375,-35.620849609375
1751013968414000000,2.716000244140625,-36.39397430419922
1751013968514000000,2.815999755859375,-35.15629959106445
1751013968614000000,2.916000244140625,-34.43003463745117
1751013968714000000,3.015999755859375,-31.94287872314453
1751013968814000000,3.116000244140625,-31.452068328857422
1751013968914000000,3.215999755859375,-32.99392318725586
1751013969014000000,3.316000244140625,-32.88184356689453
1751013969114000000,3.415999755859375,-33.11913299560547
1751013969214000000,3.516000244140625,-33.683719635009766
1751013969314000000,3.615999755859375,-34.678504943847656
1751013969414000000,3.716000244140625,-36.52463912963867
1751013969514000000,3.815999755859375,-34.70892333984375
1751013969614000000,3.916000244140625,-31.654268264770508
1751013969714000000,4.015999755859375,-31.974365234375
1751013969814000000,4.116000244140625,-33.56488037109375
1751013969914000000,4.215999755859375,-33.51386642456055
1751013970014000000,4.316000244140625,-34.375770568847656
1751013970114000000,4.415999755859375,-34.07704162597656
1751013970214000000,4.516000244140625,-34.58928680419922
1751013970314000000,4.615999755859375,-34.4095458984375
1751013970414000000,4.716000244140625,-33.85810852050781
1751013970514000000,4.815999755859375,-35.29618835449219
1751013970614000000,4.916000244140625,-31.28073501586914
1751013970714000000,5.015999755859375,-32.885215759277344
1751013970814000000,5.116000244140625,-32.08036804199219
1751013970914000000,5.215999755859375,-33.60545349121094
1751013971014000000,5.316000244140625,-35.4676628112793
1751013971114000000,5.415999755859375,-33.50625991821289
1751013971214000000,5.516000244140625,-34.65890121459961
1751013971314000000,5.615999755859375,-33.117820739746094
1751013971414000000,5.716000244140625,-34.23902893066406
1751013971514000000,5.815999755859375,-32.09838104248047
1751013971614000000,5.916000244140625,-34.071319580078125
1751013971714000000,6.015999755859375,-33.26908874511719
1751013971814000000,6.116000244140625,-34.569053649902344
1751013971914000000,6.215999755859375,-34.571598052978516
1751013972014000000,6.316000244140625,-35.08924865722656
1751013972114000000,6.415999755859375,-34.807891845703125
1751013972214000000,6.516000244140625,-33.29513931274414
1751013972314000000,6.615999755859375,-34.958152770996094
1751013972414000000,6.716000244140625,-33.034393310546875
1751013972514000000,6.815999755859375,-32.39814758300781
1751013972613000000,6.915,-34.24763107299805
1751013972714000000,7.015999755859375,-35.252288818359375
1751013972813000000,7.115,-33.06352233886719
1751013972914000000,7.215999755859375,-33.7193717956543
1751013973030000000,7.332000244140625,-33.11057662963867
1751013973147000000,7.449,-33.99302673339844
1751013973247000000,7.549,-35.5204963684082
1751013973347000000,7.649,-33.72378921508789
1751013973447000000,7.749,-34.930850982666016
1751013973547000000,7.849,-34.93418502807617
1751013973647000000,7.949,-32.21677017211914
1751013973747000000,8.049,-32.9835090637207
1751013973870000000,8.172000244140625,-35.55277633666992
1751013973980000000,8.282,-35.125640869140625
1751013974080000000,8.382,-34.63569641113281
1751013974180000000,8.482,-34.91048049926758
1751013974280000000,8.582,-33.39788818359375
1751013974380000000,8.682,-35.5634880065918
1751013974480000000,8.782,-34.88107681274414
1751013974580000000,8.882,-33.95429611206055
1751013974680000000,8.982,-34.96864318847656
1751013974780000000,9.082,-34.9990348815918
1751013974903000000,9.205,-33.75941467285156
1751013974997000000,9.299,-32.22870635986328
1751013975097000000,9.399,-32.77246856689453
1751013975197000000,9.499,-34.43122482299805
1751013975297000000,9.599,-31.562997817993164
1751013975397000000,9.699,-33.1368522644043
1751013975497000000,9.799,-34.9906005859375
1751013975597000000,9.899,-33.869224548339844
1751013975697000000,9.999,-35.71809005737305
1751013975797000000,10.099,-34.53147506713867
1751013975897000000,10.199,-34.45994186401367
1751013975997000000,10.299,-35.517520904541016
1751013976097000000,10.399,-33.70417404174805
1751013976197000000,10.499,-34.416812896728516
1751013976297000000,10.599,-32.94483184814453
1751013976397000000,10.699,-34.46290588378906
1751013976497000000,10.799,-32.5451774597168
