time,seconds_elapsed,relativeAltitude,pressure
1751013965251634200,-0.44636572265625,0,1019.7927093505859
1751013966252211200,0.554211181640625,-0.00528717041015625,1019.7935485839844
1751013967252778200,1.5547783203125,-0.010570526123046875,1019.7937774658203
1751013968253356300,2.555356201171875,-0.0158538818359375,1019.7943115234375
1751013969253935000,3.55593505859375,-0.010570526123046875,1019.7937774658203
1751013970254506000,4.556506103515625,0.005283355712890625,1019.7921752929688
1751013970805465300,5.10746533203125,0.021137237548828125,1019.7902679443359
1751013971806037200,6.108037353515625,0.06869888305664062,1019.7843933105469
1751013972806612200,7.1086123046875,0.1109771728515625,1019.7793579101562
1751013973807191000,8.10919091796875,0.158538818359375,1019.7734832763672
