time,seconds_elapsed,dBFS
1751013527598000000,0.033000244140625,-33.05559158325195
1751013527704000000,0.139,-33.256324768066406
1751013527805000000,0.24,-28.539005279541016
1751013527906000000,0.340999755859375,-31.578468322753906
1751013528005000000,0.44,-33.44643020629883
1751013528105000000,0.54,-35.49589920043945
1751013528206000000,0.641000244140625,-35.675148010253906
1751013528323000000,0.758,-36.52505111694336
1751013528422000000,0.857000244140625,-38.064292907714844
1751013528523000000,0.958,-36.35765075683594
1751013528622000000,1.057000244140625,-37.42055892944336
1751013528722000000,1.156999755859375,-32.85787582397461
1751013528822000000,1.257000244140625,-34.69544982910156
1751013528922000000,1.356999755859375,-35.7844352722168
1751013529022000000,1.457000244140625,-37.64113235473633
1751013529122000000,1.556999755859375,-36.97856521606445
1751013529222000000,1.657000244140625,-37.141700744628906
1751013529322000000,1.756999755859375,-32.78466033935547
1751013529422000000,1.857000244140625,-35.753074645996094
1751013529530000000,1.964999755859375,-36.889915466308594
1751013529639000000,2.074,-38.643531799316406
1751013529739000000,2.174,-36.56835174560547
1751013529855000000,2.29,-34.763519287109375
1751013529955000000,2.39,-32.853572845458984
1751013530055000000,2.49,-32.073699951171875
1751013530155000000,2.59,-33.42949295043945
1751013530255000000,2.69,-33.27394485473633
1751013530355000000,2.79,-34.790496826171875
1751013530455000000,2.89,-33.527740478515625
1751013530563000000,2.998,-24.216434478759766
1751013530672000000,3.107,-27.187225341796875
1751013530772000000,3.207,-30.42194366455078
1751013530872000000,3.307,-32.495391845703125
1751013530972000000,3.407,-34.019371032714844
1751013531072000000,3.507,-35.31524658203125
1751013531172000000,3.607,-34.891387939453125
1751013531272000000,3.707,-33.74711990356445
1751013531372000000,3.807,-29.314525604248047
1751013531472000000,3.907,-31.95987892150879
1751013531572000000,4.007,-34.012451171875
1751013531672000000,4.107,-34.36878204345703
1751013531773000000,4.208,-36.50985336303711
1751013531872000000,4.307,-36.40767288208008
1751013531971000000,4.406,-37.79969787597656
1751013532075000000,4.51,-37.054988861083984
1751013532189000000,4.624,-36.69393539428711
1751013532306000000,4.740999755859375,-34.555728912353516
1751013532422000000,4.857000244140625,-34.290287017822266
1751013532539000000,4.974,-30.898263931274414
1751013532655000000,5.09,-32.495670318603516
1751013532755000000,5.19,-32.25989532470703
1751013532855000000,5.29,-34.546146392822266
1751013532955000000,5.39,-31.8237247467041
1751013533055000000,5.49,-28.70026206970215
1751013533156000000,5.591,-31.51122283935547
1751013533255000000,5.69,-32.7846565246582
1751013533355000000,5.79,-33.930782318115234
1751013533455000000,5.89,-33.94368362426758
1751013533555000000,5.99,-35.22055435180664
1751013533663000000,6.098,-36.7867546081543
1751013533772000000,6.207,-33.05825424194336
1751013533889000000,6.324,-32.86520004272461
1751013533988000000,6.423,-34.561012268066406
1751013534088000000,6.523,-33.29237747192383
1751013534189000000,6.624,-32.000816345214844
1751013534289000000,6.724,-34.6400146484375
1751013534388000000,6.823,-36.15891647338867
1751013534488000000,6.923,-36.59434509277344
1751013534588000000,7.023,-37.630863189697266
1751013534695000000,7.13,-38.732887268066406
1751013534805000000,7.24,-34.98808288574219
1751013534905000000,7.34,-36.6572265625
1751013535005000000,7.44,-33.03269958496094
1751013535105000000,7.54,-34.177982330322266
1751013535205000000,7.64,-33.76140213012695
1751013535305000000,7.74,-34.63398742675781
1751013535405000000,7.84,-37.026737213134766
1751013535505000000,7.94,-36.56081008911133
1751013535605000000,8.04,-38.24236297607422
1751013535705000000,8.14,-34.55442428588867
1751013535805000000,8.24,-34.85931396484375
1751013535905000000,8.34,-36.083099365234375
1751013536005000000,8.44,-34.03951644897461
1751013536105000000,8.54,-36.10501480102539
1751013536205000000,8.64,-35.6120491027832
1751013536305000000,8.74,-35.11114501953125
1751013536405000000,8.84,-36.9785041809082
1751013536505000000,8.94,-35.96754455566406
1751013536605000000,9.04,-34.59269714355469
1751013536705000000,9.14,-34.831722259521484
1751013536821000000,9.256,-35.3330078125
1751013536922000000,9.356999755859375,-32.14961242675781
1751013537038000000,9.473000244140625,-35.327735900878906
1751013537139000000,9.574,-36.94725799560547
1751013537238000000,9.673000244140624,-36.23122787475586
1751013537338000000,9.772999755859376,-36.72047805786133
1751013537438000000,9.873000244140625,-36.40980529785156
1751013537538000000,9.972999755859375,-36.87802505493164
1751013537638000000,10.073000244140625,-33.78932571411133
1751013537739000000,10.174,-34.55781173706055
1751013537839000000,10.274,-33.86841583251953
1751013537938000000,10.372999755859375,-36.15266036987305
1751013538041000000,10.476,-32.98670959472656
1751013538139000000,10.574,-34.95621109008789
