time,seconds_elapsed,dBFS
1751013773764000000,0.026,-34.59905242919922
1751013773867000000,0.129,-34.202144622802734
1751013773969000000,0.231,-34.53303527832031
1751013774068000000,0.33,-32.74637222290039
1751013774185000000,0.447,-33.591087341308594
1751013774285000000,0.547,-33.05690383911133
1751013774402000000,0.663999755859375,-33.28042221069336
1751013774502000000,0.764000244140625,-34.87254333496094
1751013774602000000,0.863999755859375,-33.016212463378906
1751013774701000000,0.963,-33.85761642456055
1751013774802000000,1.063999755859375,-34.11684799194336
1751013774901000000,1.163,-35.801753997802734
1751013775002000000,1.263999755859375,-35.04933547973633
1751013775102000000,1.364000244140625,-31.86260414123535
1751013775202000000,1.463999755859375,-32.32304000854492
1751013775302000000,1.564000244140625,-31.970966339111328
1751013775401000000,1.663,-33.324371337890625
1751013775501000000,1.763,-32.49452209472656
1751013775602000000,1.863999755859375,-33.19255065917969
1751013775702000000,1.964000244140625,-31.05426788330078
1751013775802000000,2.063999755859375,-32.956809997558594
1751013775902000000,2.164000244140625,-34.31260299682617
1751013776001000000,2.263,-33.95017623901367
1751013776101000000,2.363,-34.889583587646484
1751013776201000000,2.463,-33.373146057128906
1751013776302000000,2.564000244140625,-34.65515899658203
1751013776401000000,2.663,-35.386756896972656
1751013776502000000,2.764000244140625,-34.47879409790039
1751013776601000000,2.863,-33.12847137451172
1751013776701000000,2.963,-34.381675720214844
1751013776802000000,3.063999755859375,-34.877689361572266
1751013776902000000,3.164000244140625,-33.7003173828125
1751013777001000000,3.263,-35.26097869873047
1751013777102000000,3.364000244140625,-32.44477462768555
1751013777218000000,3.479999755859375,-33.4048957824707
1751013777319000000,3.581,-34.21531295776367
1751013777434000000,3.695999755859375,-33.38899612426758
1751013777534000000,3.796000244140625,-29.58106231689453
1751013777634000000,3.895999755859375,-31.93054962158203
1751013777735000000,3.997,-33.59072494506836
1751013777835000000,4.097,-30.745759963989258
1751013777935000000,4.197,-32.92182922363281
1751013778036000000,4.298,-33.61594772338867
1751013778135000000,4.397,-34.16979217529297
1751013778257000000,4.519,-33.443302154541016
1751013778352000000,4.614,-34.4085807800293
1751013778454000000,4.716000244140625,-34.41770553588867
1751013778552000000,4.814,-35.20149230957031
1751013778653000000,4.915,-33.8136100769043
1751013778752000000,5.014,-33.52487564086914
1751013778868000000,5.13,-33.4781379699707
1751013778968000000,5.23,-34.92512130737305
1751013779085000000,5.347,-31.83176040649414
1751013779202000000,5.463999755859375,-33.24051284790039
1751013779301000000,5.563,-32.88911056518555
1751013779401000000,5.663,-34.555206298828125
1751013779502000000,5.764000244140625,-30.21970558166504
1751013779602000000,5.863999755859375,-32.035316467285156
1751013779701000000,5.963,-33.56314468383789
1751013779801000000,6.063,-32.767738342285156
1751013779902000000,6.164000244140625,-32.532222747802734
1751013780002000000,6.263999755859375,-33.986976623535156
1751013780101000000,6.363,-32.99985885620117
1751013780201000000,6.463,-34.16421127319336
1751013780302000000,6.564000244140625,-35.65695571899414
1751013780402000000,6.663999755859375,-34.2144889831543
1751013780501000000,6.763,-34.779388427734375
1751013780601000000,6.863,-33.146697998046875
1751013780702000000,6.964000244140625,-32.95378112792969
1751013780801000000,7.063,-33.22590255737305
1751013780901000000,7.163,-34.48511505126953
1751013781002000000,7.263999755859375,-31.171844482421875
1751013781101000000,7.363,-33.19215774536133
1751013781201000000,7.463,-32.65696716308594
1751013781302000000,7.564000244140625,-34.133033752441406
1751013781401000000,7.663,-29.987401962280273
1751013781501000000,7.763,-31.85731315612793
1751013781601000000,7.863,-31.12618064880371
1751013781701000000,7.963,-33.30717849731445
1751013781801000000,8.063,-32.83819580078125
1751013781901000000,8.163,-33.08651351928711
1751013782001000000,8.263,-33.97276306152344
1751013782101000000,8.363,-34.355369567871094
1751013782202000000,8.463999755859374,-30.680723190307617
1751013782301000000,8.563,-33.039794921875
1751013782402000000,8.663999755859376,-33.075782775878906
1751013782518000000,8.780000244140625,-33.10860824584961
1751013782618000000,8.879999755859375,-32.02368927001953
1751013782718000000,8.980000244140625,-32.90481948852539
1751013782818000000,9.079999755859374,-32.65989303588867
1751013782935000000,9.197,-32.7380256652832
1751013783035000000,9.297,-29.592266082763672
1751013783135000000,9.397,-32.85480499267578
1751013783235000000,9.497,-33.39849090576172
1751013783335000000,9.597,-34.25543975830078
1751013783435000000,9.697,-33.71588134765625
1751013783535000000,9.797,-34.573116302490234
1751013783651000000,9.913,-33.68410873413086
1751013783768000000,10.03,-34.753414154052734
1751013783868000000,10.13,-35.15565872192383
1751013783967000000,10.229,-31.877838134765625
1751013784068000000,10.33,-34.06241989135742
1751013784168000000,10.43,-34.59769821166992
1751013784275000000,10.537,-33.9680290222168
1751013784368000000,10.63,-30.978025436401367
1751013784470000000,10.732000244140625,-32.97361755371094
