time,seconds_elapsed,relativeAltitude,pressure
1751015835717886000,79.14888598632812,-0.6605796813964844,1019.83642578125
1751015836718464300,80.14946435546875,-0.6605796813964844,1019.83642578125
1751015837719038000,81.15003784179687,-0.6975746154785156,1019.8402404785156
1751015838719613200,82.15061328125,-0.6975746154785156,1019.8407745361328
1751015839720192000,83.15119189453125,-0.7028579711914062,1019.84130859375
1751015840720767000,84.15176708984374,-0.7028579711914062,1019.8414611816406
1751015841721346000,85.15234594726563,-0.7028579711914062,1019.8414611816406
1751015842721914000,86.1529140625,-0.6870040893554688,1019.8394012451172
1751015843722492000,87.15349194335937,-0.6711502075195312,1019.8371887207031
1751015844723071000,88.15407104492188,-0.6552963256835938,1019.8351287841797
1751015845723649000,89.15464892578125,-0.6447257995605469,1019.833984375
