time,seconds_elapsed,dBFS
1751013984434000000,0.032999755859375,-39.92375946044922
1751013984548000000,0.147,-37.601436614990234
1751013984649000000,0.248,-37.9537353515625
1751013984749000000,0.348,-39.418182373046875
1751013984850000000,0.448999755859375,-36.422149658203125
1751013984950000000,0.549000244140625,-37.95098114013672
1751013985050000000,0.648999755859375,-37.28135299682617
1751013985150000000,0.749000244140625,-37.44802474975586
1751013985266000000,0.864999755859375,-37.916358947753906
1751013985366000000,0.965000244140625,-37.560638427734375
1751013985466000000,1.064999755859375,-36.0349235534668
1751013985567000000,1.166,-35.595088958740234
1751013985667000000,1.266,-37.8217887878418
1751013985783000000,1.382,-36.03327560424805
1751013985883000000,1.482,-37.98430252075195
1751013985983000000,1.582,-37.891578674316406
1751013986083000000,1.682,-36.03606033325195
1751013986183000000,1.782,-33.93082046508789
1751013986283000000,1.882,-36.33176803588867
1751013986382000000,1.981000244140625,-38.212745666503906
1751013986483000000,2.082,-39.73065948486328
1751013986583000000,2.182,-38.59524154663086
1751013986683000000,2.282,-36.96205139160156
1751013986783000000,2.382,-37.332340240478516
1751013986883000000,2.482,-38.856136322021484
1751013986983000000,2.582,-36.93550491333008
1751013987083000000,2.682,-37.2399787902832
1751013987183000000,2.782,-35.90870666503906
1751013987283000000,2.882,-38.36329650878906
1751013987383000000,2.982,-39.411895751953125
1751013987482000000,3.080999755859375,-38.207855224609375
1751013987583000000,3.182,-36.26210021972656
1751013987682000000,3.280999755859375,-37.30538558959961
1751013987783000000,3.382,-33.25836944580078
1751013987899000000,3.498,-34.70710754394531
1751013988000000000,3.599,-37.721763610839844
1751013988100000000,3.699,-35.475189208984375
1751013988217000000,3.816,-37.603736877441406
1751013988317000000,3.916,-37.67921447753906
1751013988438000000,4.037000244140625,-37.298789978027344
1751013988533000000,4.132,-35.21509552001953
1751013988633000000,4.232,-38.00784683227539
1751013988733000000,4.332,-35.32590103149414
1751013988833000000,4.432,-37.10879135131836
1751013988933000000,4.532,-36.572147369384766
1751013989033000000,4.632,-37.1279411315918
1751013989133000000,4.732,-38.69917297363281
1751013989233000000,4.832,-39.76103591918945
1751013989333000000,4.932,-40.67484664916992
1751013989433000000,5.032,-39.835147857666016
1751013989533000000,5.132,-39.072174072265625
1751013989633000000,5.232,-38.50847625732422
1751013989733000000,5.332,-36.41175079345703
1751013989849000000,5.448,-36.601993560791016
1751013989949000000,5.548,-36.910953521728516
1751013990049000000,5.648,-38.56132125854492
1751013990149000000,5.748,-35.37132263183594
1751013990249000000,5.848,-37.71201705932617
1751013990349000000,5.948,-38.46379089355469
1751013990449000000,6.048,-40.26311111450195
1751013990549000000,6.148,-40.1185417175293
1751013990649000000,6.248,-35.13975524902344
1751013990749000000,6.348,-37.37907409667969
1751013990849000000,6.448,-38.49186325073242
1751013990949000000,6.548,-39.928524017333984
1751013991049000000,6.648,-38.74197006225586
1751013991149000000,6.748,-35.21065902709961
1751013991249000000,6.848,-35.90482711791992
1751013991349000000,6.948,-35.965816497802734
1751013991450000000,7.048999755859375,-35.46274948120117
1751013991566000000,7.165000244140625,-37.23513412475586
1751013991666000000,7.264999755859375,-38.57346725463867
1751013991766000000,7.365000244140625,-37.917091369628906
1751013991866000000,7.464999755859375,-31.889982223510742
1751013991966000000,7.565000244140625,-31.876237869262695
1751013992066000000,7.664999755859375,-33.860530853271484
1751013992166000000,7.765000244140625,-35.97865295410156
1751013992266000000,7.864999755859375,-35.19463348388672
1751013992366000000,7.965000244140625,-36.41852569580078
1751013992466000000,8.064999755859375,-38.40910720825195
1751013992574000000,8.173000244140624,-40.2933235168457
1751013992683000000,8.282,-35.246009826660156
1751013992799000000,8.398,-37.07277297973633
1751013992899000000,8.498,-37.56098175048828
1751013992999000000,8.598,-37.83950424194336
1751013993099000000,8.698,-34.955989837646484
1751013993199000000,8.798,-36.916770935058594
1751013993299000000,8.898,-38.35773468017578
1751013993399000000,8.998,-37.756309509277344
1751013993499000000,9.098,-39.29481887817383
1751013993608000000,9.207,-37.12270736694336
1751013993716000000,9.315,-36.38950729370117
1751013993816000000,9.415,-38.35573959350586
1751013993915000000,9.514,-38.83149719238281
1751013994015000000,9.614,-39.74015426635742
1751013994116000000,9.715,-34.669124603271484
1751013994216000000,9.815,-36.271942138671875
1751013994316000000,9.915,-34.972129821777344
1751013994416000000,10.015,-36.056434631347656
1751013994516000000,10.115,-35.68578338623047
1751013994616000000,10.215,-34.548851013183594
