time,seconds_elapsed,dBFS
1751013928012000000,0.035,-33.40215301513672
1751013928119000000,0.142,-34.0423698425293
1751013928220000000,0.243,-33.13545608520508
1751013928321000000,0.344,-32.19936752319336
1751013928437000000,0.46,-33.32037353515625
1751013928554000000,0.576999755859375,-23.239910125732422
1751013928654000000,0.677000244140625,-25.354793548583984
1751013928754000000,0.776999755859375,-28.334049224853516
1751013928854000000,0.877000244140625,-31.013566970825195
1751013928954000000,0.976999755859375,-31.762245178222656
1751013929054000000,1.077000244140625,-32.00053405761719
1751013929154000000,1.176999755859375,-30.364538192749023
1751013929254000000,1.277000244140625,-32.23843002319336
1751013929354000000,1.376999755859375,-32.949859619140625
1751013929454000000,1.477000244140625,-33.16476058959961
1751013929554000000,1.576999755859375,-33.240028381347656
1751013929654000000,1.677000244140625,-32.42962646484375
1751013929754000000,1.776999755859375,-33.91068649291992
1751013929854000000,1.877000244140625,-35.173431396484375
1751013929962000000,1.984999755859375,-31.938411712646484
1751013930070000000,2.093000244140625,-33.9898796081543
1751013930170000000,2.192999755859375,-34.92502212524414
1751013930270000000,2.293000244140625,-36.2093391418457
1751013930386000000,2.408999755859375,-30.327150344848633
1751013930487000000,2.51,-32.205902099609375
1751013930587000000,2.61,-31.456623077392578
1751013930687000000,2.71,-33.003868103027344
1751013930786000000,2.808999755859375,-34.5155143737793
1751013930887000000,2.91,-30.13966178894043
1751013930995000000,3.018,-31.830795288085938
1751013931104000000,3.127,-33.357933044433594
1751013931203000000,3.226,-23.437196731567383
1751013931303000000,3.326,-20.76636505126953
1751013931404000000,3.427,-24.36700439453125
1751013931505000000,3.528,-27.866994857788086
1751013931605000000,3.628,-29.682518005371094
1751013931704000000,3.727,-31.254268646240234
1751013931804000000,3.827,-27.285953521728516
1751013931903000000,3.926,-29.032602310180664
1751013932004000000,4.027,-30.286466598510742
1751013932104000000,4.127,-31.57964324951172
1751013932205000000,4.228,-33.46657180786133
1751013932320000000,4.343,-35.53783416748047
1751013932437000000,4.46,-25.82878875732422
1751013932537000000,4.56,-26.68999671936035
1751013932637000000,4.66,-29.99226188659668
1751013932737000000,4.76,-32.2233772277832
1751013932837000000,4.86,-33.2773323059082
1751013932954000000,4.976999755859375,-34.72025680541992
1751013933062000000,5.085000244140625,-35.630638122558594
1751013933171000000,5.194,-31.932687759399414
1751013933270000000,5.293000244140625,-34.0671501159668
1751013933387000000,5.41,-36.036285400390625
1751013933487000000,5.51,-33.47255325317383
1751013933587000000,5.61,-34.13091278076172
1751013933687000000,5.71,-34.31496047973633
1751013933787000000,5.81,-32.51706314086914
1751013933887000000,5.91,-32.39049530029297
1751013933987000000,6.01,-33.375492095947266
1751013934095000000,6.118,-35.0482063293457
1751013934204000000,6.227,-33.72483825683594
1751013934303000000,6.326,-33.477684020996094
1751013934404000000,6.427,-35.44285583496094
1751013934520000000,6.543,-33.65788269042969
1751013934620000000,6.643,-33.68846893310547
1751013934720000000,6.743,-34.232791900634766
1751013934820000000,6.843,-31.54998016357422
1751013934920000000,6.943,-31.638057708740234
1751013935020000000,7.043,-31.065322875976562
1751013935136000000,7.159,-32.283538818359375
1751013935237000000,7.26,-33.61085510253906
1751013935337000000,7.36,-33.030296325683594
1751013935437000000,7.46,-34.02674102783203
1751013935537000000,7.56,-32.67253494262695
1751013935637000000,7.66,-31.937759399414062
1751013935736000000,7.759,-33.79632568359375
1751013935836000000,7.859,-33.985755920410156
1751013935937000000,7.96,-34.03828048706055
1751013936036000000,8.059,-33.96720886230469
1751013936137000000,8.16,-33.987876892089844
1751013936236000000,8.259,-35.66102600097656
1751013936337000000,8.36,-33.98615646362305
1751013936437000000,8.46,-35.54715347290039
1751013936536000000,8.559,-32.10209274291992
1751013936636000000,8.659,-33.63101577758789
1751013936736000000,8.759,-33.62321472167969
1751013936837000000,8.86,-34.84947967529297
1751013936936000000,8.959,-32.141357421875
1751013937036000000,9.059,-34.41443634033203
1751013937137000000,9.16,-34.314178466796875
1751013937237000000,9.26,-32.53140640258789
1751013937336000000,9.359,-34.24050521850586
1751013937436000000,9.459,-34.07915496826172
1751013937537000000,9.56,-35.46551513671875
1751013937637000000,9.66,-33.829044342041016
1751013937737000000,9.76,-35.67935562133789
1751013937836000000,9.859,-34.98637390136719
1751013937937000000,9.96,-33.3632698059082
1751013938036000000,10.059,-34.976295471191406
1751013938136000000,10.159,-33.571285247802734
1751013938236000000,10.259,-35.28511047363281
1751013938337000000,10.36,-35.309844970703125
1751013938436000000,10.459,-31.86475944519043
1751013938536000000,10.559,-34.17393493652344
1751013938636000000,10.659,-34.06668472290039
