time,seconds_elapsed,relativeAltitude,pressure
1751013754571707100,-0.43929296875,0,1019.7872161865234
1751013755572279800,0.56127978515625,0.031707763671875,1019.7828674316406
1751013756572860000,1.56185986328125,0.06869888305664062,1019.7784423828125
1751013757573433900,2.562433837890625,0.08455276489257812,1019.7769165039062
1751013758574074000,3.56307421875,0.08983612060546875,1019.7760772705078
1751013759574585000,4.563585205078125,0.08983612060546875,1019.7760772705078
1751013760125533700,5.11453369140625,0.1109771728515625,1019.7737121582031
1751013761126113800,6.11511376953125,0.1109771728515625,1019.7737121582031
1751013762126689000,7.11568896484375,0.1109771728515625,1019.7736358642578
1751013763127264000,8.116263916015624,0.11626052856445312,1019.77294921875
