time,seconds_elapsed,dBFS
1751013467858000000,0.029999755859375,-28.07503890991211
1751013467971000000,0.143,-28.576265335083008
1751013468072000000,0.244,-27.162736892700195
1751013468173000000,0.345,-29.676708221435547
1751013468289000000,0.461,-31.288049697875977
1751013468389000000,0.561,-29.374631881713867
1751013468489000000,0.661,-30.982177734375
1751013468589000000,0.761,-31.82094383239746
1751013468689000000,0.861,-30.25382423400879
1751013468789000000,0.961,-29.41106605529785
1751013468889000000,1.061,-26.79921531677246
1751013468989000000,1.161,-27.920425415039062
1751013469089000000,1.261,-29.0623836517334
1751013469189000000,1.361,-30.522945404052734
1751013469289000000,1.461,-31.23697280883789
1751013469389000000,1.561,-27.134334564208984
1751013469489000000,1.661,-29.28957176208496
1751013469589000000,1.761,-30.761247634887695
1751013469689000000,1.861,-31.56694793701172
1751013469797000000,1.969,-32.409645080566406
1751013469906000000,2.077999755859375,-31.732328414916992
1751013470022000000,2.194000244140625,-28.077072143554688
1751013470122000000,2.293999755859375,-29.441831588745117
1751013470222000000,2.394000244140625,-30.59337615966797
1751013470322000000,2.493999755859375,-31.553098678588867
1751013470422000000,2.594000244140625,-30.92131233215332
1751013470522000000,2.693999755859375,-30.091384887695312
1751013470622000000,2.794000244140625,-30.556081771850586
1751013470722000000,2.893999755859375,-29.851764678955078
1751013470830000000,3.002000244140625,-31.528247833251953
1751013470939000000,3.111,-32.94580078125
1751013471039000000,3.211,-29.816389083862305
1751013471139000000,3.311,-30.23861312866211
1751013471239000000,3.411,-31.199913024902344
1751013471339000000,3.511,-32.39402389526367
1751013471439000000,3.611,-27.4781436920166
1751013471539000000,3.711,-29.256481170654297
1751013471638000000,3.810000244140625,-18.310943603515625
1751013471739000000,3.911,-21.41761016845703
1751013471839000000,4.011,-23.788551330566406
1751013471938000000,4.109999755859375,-25.33168601989746
1751013472038000000,4.210000244140625,-24.31645393371582
1751013472139000000,4.311,-25.06680679321289
1751013472240000000,4.412,-24.3911190032959
1751013472339000000,4.511,-26.91321563720703
1751013472439000000,4.611,-27.238313674926758
1751013472539000000,4.711,-28.81385612487793
1751013472639000000,4.811,-29.92296028137207
1751013472739000000,4.911,-31.365556716918945
1751013472839000000,5.011,-31.621877670288086
1751013472939000000,5.111,-32.429203033447266
1751013473039000000,5.211,-30.612945556640625
1751013473140000000,5.312,-30.291059494018555
1751013473239000000,5.411,-30.484832763671875
1751013473339000000,5.511,-30.935810089111328
1751013473439000000,5.611,-29.047277450561523
1751013473541000000,5.713,-29.558427810668945
1751013473638000000,5.810000244140625,-28.996450424194336
1751013473738000000,5.909999755859375,-29.76957130432129
1751013473839000000,6.011,-27.959880828857422
1751013473939000000,6.111,-27.618667602539062
1751013474039000000,6.211,-29.082969665527344
1751013474139000000,6.311,-29.80679702758789
1751013474239000000,6.411,-28.519527435302734
1751013474339000000,6.511,-30.479576110839844
1751013474439000000,6.611,-28.5037899017334
1751013474538000000,6.709999755859375,-30.09854507446289
1751013474639000000,6.811,-29.452205657958984
1751013474739000000,6.911,-27.307315826416016
1751013474839000000,7.011,-29.140504837036133
1751013474939000000,7.111,-27.841388702392578
1751013475040000000,7.212,-29.798877716064453
1751013475139000000,7.311,-28.69806671142578
1751013475239000000,7.411,-30.110734939575195
1751013475339000000,7.511,-27.438508987426758
1751013475439000000,7.611,-29.18817710876465
1751013475539000000,7.711,-30.678197860717773
1751013475639000000,7.811,-31.54244613647461
1751013475739000000,7.911,-31.707693099975586
1751013475839000000,8.011,-31.965049743652344
1751013475939000000,8.111,-31.744932174682617
1751013476039000000,8.211,-30.229341506958008
1751013476139000000,8.311,-31.49424171447754
1751013476239000000,8.411,-30.44947624206543
1751013476339000000,8.511,-30.050233840942383
1751013476439000000,8.611,-30.88570785522461
1751013476555000000,8.727,-24.71912956237793
1751013476655000000,8.827,-26.282018661499023
1751013476772000000,8.944,-27.95067596435547
1751013476872000000,9.044,-27.468984603881836
1751013476972000000,9.144,-29.44398307800293
1751013477072000000,9.244,-30.260421752929688
1751013477172000000,9.344,-28.900522232055664
1751013477272000000,9.444,-21.516780853271484
1751013477372000000,9.544,-24.925004959106445
1751013477472000000,9.644,-26.877378463745117
1751013477572000000,9.744,-28.36736488342285
1751013477672000000,9.844,-30.303035736083984
1751013477772000000,9.944,-31.64571189880371
1751013477872000000,10.044,-31.687458038330078
1751013477972000000,10.144,-31.384977340698242
1751013478072000000,10.244,-32.01959228515625
1751013478172000000,10.344,-31.474103927612305
1751013478272000000,10.444,-29.493749618530273
1751013478371000000,10.543,-31.15106201171875
